GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,HOME_TEAM_WINS
2017-04-02,21601149,Heat,Nuggets,2016,113,0.483,0.762,0.481,26,41,0
2017-04-02,21601150,Cavaliers,Pacers,2016,135,0.495,0.697,0.419,29,56,1
2017-04-02,21601152,Warriors,Wizards,2016,139,0.568,0.885,0.444,34,44,1
2017-04-02,21601153,Suns,Rockets,2016,116,0.42,0.828,0.235,24,61,0
2017-04-01,21601137,Clippers,Lakers,2016,115,0.551,0.824,0.44,24,39,1
2017-04-01,21601138,Bulls,Hawks,2016,106,0.471,1,0.4,25,40,1
2017-04-01,21601139,Nets,Magic,2016,121,0.532,0.813,0.258,26,44,1
2017-04-01,21601140,Timberwolves,Kings,2016,117,0.448,0.789,0.333,27,41,0
2017-04-01,21601141,Trail Blazers,Suns,2016,130,0.467,0.935,0.405,21,41,1
2017-03-31,21601126,Raptors,Pacers,2016,111,0.451,0.657,0.519,23,53,1
2017-03-31,21601127,Hornets,Nuggets,2016,122,0.465,0.833,0.472,26,43,1
2017-03-31,21601128,Cavaliers,76ers,2016,122,0.526,0.563,0.448,30,49,1
2017-03-31,21601129,Celtics,Magic,2016,117,0.452,0.853,0.364,27,45,1
2017-03-31,21601130,Bucks,Pistons,2016,108,0.417,0.706,0.389,25,48,1
2017-03-31,21601131,Grizzlies,Mavericks,2016,99,0.467,0.9,0.407,23,47,1
2017-03-31,21601132,Pelicans,Kings,2016,117,0.484,0.789,0.303,28,45,1
2017-03-31,21601133,Heat,Knicks,2016,94,0.41,0.72,0.242,17,41,0
2017-03-31,21601135,Thunder,Spurs,2016,95,0.407,0.852,0.286,21,46,0
2017-03-31,21601134,Jazz,Wizards,2016,95,0.458,0.613,0.4,20,42,1
2017-03-31,21601136,Warriors,Rockets,2016,107,0.453,0.714,0.344,27,43,1
2017-03-30,21601121,Pistons,Nets,2016,90,0.419,0.647,0.389,20,53,1
2017-03-30,21601122,Bulls,Cavaliers,2016,99,0.422,0.611,0.48,26,51,1
2017-03-30,21601123,Timberwolves,Lakers,2016,119,0.483,0.767,0.476,30,40,1
2017-03-30,21601124,Suns,Clippers,2016,118,0.533,0.542,0.304,24,43,0
2017-03-30,21601125,Trail Blazers,Rockets,2016,117,0.478,0.818,0.394,24,41,1
2017-03-29,21601111,76ers,Hawks,2016,92,0.414,0.818,0.282,30,40,0
2017-03-29,21601112,Magic,Thunder,2016,106,0.402,0.704,0.3,24,53,0
2017-03-29,21601113,Celtics,Bucks,2016,100,0.398,0.783,0.324,24,42,0
2017-03-29,21601114,Raptors,Hornets,2016,106,0.458,0.792,0.355,23,44,0
2017-03-29,21601115,Knicks,Heat,2016,88,0.371,0.81,0.2,19,52,0
2017-03-29,21601116,Grizzlies,Pacers,2016,110,0.466,0.889,0.375,22,43,1
2017-03-29,21601117,Pelicans,Mavericks,2016,121,0.5,0.758,0.4,26,44,1
2017-03-29,21601118,Spurs,Warriors,2016,98,0.41,0.808,0.375,20,42,0
2017-03-29,21601119,Clippers,Wizards,2016,133,0.566,0.73,0.4,27,41,1
2017-03-29,21601120,Kings,Jazz,2016,82,0.453,0.667,0.133,14,32,0
2017-03-28,21601103,Hornets,Bucks,2016,108,0.488,0.793,0.25,25,31,0
2017-03-28,21601104,Pacers,Timberwolves,2016,114,0.494,0.829,0.278,25,37,0
2017-03-28,21601105,Nets,76ers,2016,101,0.404,0.667,0.281,22,50,0
2017-03-28,21601106,Hawks,Suns,2016,95,0.4,0.724,0.222,24,51,1
2017-03-28,21601107,Pistons,Heat,2016,96,0.424,0.762,0.296,20,51,0
2017-03-28,21601108,Rockets,Warriors,2016,106,0.388,0.897,0.161,20,38,0
2017-03-28,21601109,Trail Blazers,Nuggets,2016,122,0.495,0.727,0.296,15,47,1
2017-03-28,21601110,Lakers,Wizards,2016,108,0.506,0.875,0.364,21,43,0
2017-03-27,21601097,Raptors,Magic,2016,131,0.59,0.657,0.667,24,43,1
2017-03-27,21601098,Knicks,Pistons,2016,109,0.536,0.923,0.333,26,37,1
2017-03-27,21601099,Spurs,Cavaliers,2016,103,0.477,0.824,0.269,24,52,1
2017-03-27,21601100,Mavericks,Thunder,2016,91,0.413,0.789,0.345,23,39,0
2017-03-27,21601101,Kings,Grizzlies,2016,91,0.463,0.767,0.24,16,36,1
2017-03-27,21601102,Jazz,Pelicans,2016,108,0.482,0.611,0.556,27,49,1
2017-03-26,21601087,Hornets,Suns,2016,120,0.483,0.917,0.467,29,41,1
2017-03-26,21601088,Hawks,Nets,2016,92,0.347,0.594,0.185,16,58,0
2017-03-26,21601089,Clippers,Kings,2016,97,0.41,0.821,0.345,20,45,0
2017-03-26,21601090,Bucks,Bulls,2016,94,0.44,0.765,0.304,20,34,0
2017-03-26,21601091,Rockets,Thunder,2016,137,0.633,0.81,0.513,32,36,1
2017-03-26,21601092,Pacers,76ers,2016,107,0.427,0.828,0.412,16,51,1
2017-03-26,21601093,Celtics,Heat,2016,112,0.532,0.88,0.333,32,35,1
2017-03-26,21601094,Warriors,Grizzlies,2016,106,0.549,0.733,0.548,30,37,1
2017-03-26,21601095,Nuggets,Pelicans,2016,90,0.379,0.857,0.24,21,48,0
2017-03-26,21601096,Lakers,Trail Blazers,2016,81,0.393,0.588,0.238,19,42,0
2017-03-25,21601082,Clippers,Jazz,2016,108,0.452,0.893,0.259,14,47,1
2017-03-25,21601083,Cavaliers,Wizards,2016,115,0.494,0.778,0.364,24,32,0
2017-03-25,21601084,Mavericks,Raptors,2016,86,0.378,0.85,0.25,20,40,0
2017-03-25,21601085,Spurs,Knicks,2016,106,0.455,0.75,0.4,28,50,1
2017-03-25,21601086,Trail Blazers,Timberwolves,2016,112,0.634,0.647,0.5,24,35,1
2017-03-24,21601072,Wizards,Nets,2016,129,0.505,0.955,0.385,29,46,1
2017-03-24,21601073,Hornets,Cavaliers,2016,105,0.422,0.792,0.263,18,42,0
2017-03-24,21601074,Magic,Pistons,2016,115,0.516,0.692,0.462,36,47,1
2017-03-24,21601075,Pacers,Nuggets,2016,117,0.505,0.727,0.542,19,39,0
2017-03-24,21601076,Celtics,Suns,2016,130,0.468,0.8,0.341,31,50,1
2017-03-24,21601077,Bulls,76ers,2016,107,0.407,0.742,0.417,22,39,0
2017-03-24,21601078,Bucks,Hawks,2016,100,0.443,0.875,0.296,27,35,1
2017-03-24,21601079,Rockets,Pelicans,2016,117,0.473,0.75,0.359,29,59,1
2017-03-24,21601080,Lakers,Timberwolves,2016,130,0.523,0.857,0.609,26,42,1
2017-03-24,21601081,Warriors,Kings,2016,114,0.494,0.889,0.323,37,44,1
2017-03-23,21601067,Nets,Suns,2016,126,0.453,0.762,0.276,25,61,1
2017-03-23,21601068,Heat,Raptors,2016,84,0.39,0.609,0.261,20,36,0
2017-03-23,21601069,Mavericks,Clippers,2016,97,0.463,0.667,0.346,26,34,1
2017-03-23,21601070,Spurs,Grizzlies,2016,97,0.481,0.652,0.308,26,35,1
2017-03-23,21601071,Trail Blazers,Knicks,2016,110,0.488,0.724,0.524,15,50,1
2017-03-22,21601059,Magic,Hornets,2016,102,0.455,0.8,0.35,26,43,0
2017-03-22,21601060,Celtics,Pacers,2016,109,0.512,0.857,0.407,27,43,1
2017-03-22,21601061,Bulls,Pistons,2016,117,0.588,0.632,0.478,36,36,1
2017-03-22,21601062,Thunder,76ers,2016,122,0.545,0.733,0.25,26,54,1
2017-03-22,21601063,Wizards,Hawks,2016,104,0.4,0.739,0.324,23,54,1
2017-03-22,21601064,Nuggets,Cavaliers,2016,126,0.531,1,0.423,35,44,1
2017-03-22,21601065,Kings,Bucks,2016,98,0.488,0.6,0.385,19,37,0
2017-03-22,21601066,Jazz,Knicks,2016,108,0.456,0.655,0.25,18,48,1
2017-03-21,21601051,Raptors,Bulls,2016,122,0.495,0.741,0.348,18,50,1
2017-03-21,21601052,Nets,Pistons,2016,98,0.432,0.632,0.345,22,46,1
2017-03-21,21601053,Heat,Suns,2016,112,0.438,0.739,0.407,17,49,1
2017-03-21,21601054,Pelicans,Grizzlies,2016,95,0.398,0.842,0.31,16,51,1
2017-03-21,21601055,Mavericks,Warriors,2016,87,0.359,0.833,0.324,24,39,0
2017-03-21,21601056,Timberwolves,Spurs,2016,93,0.444,0.88,0.467,20,39,0
2017-03-21,21601057,Trail Blazers,Bucks,2016,90,0.422,0.615,0.19,15,49,0
2017-03-21,21601058,Lakers,Clippers,2016,109,0.467,0.63,0.3,23,41,0
2017-03-20,21601044,Hornets,Hawks,2016,105,0.5,0.65,0.4,28,33,1
2017-03-20,21601045,Magic,76ers,2016,112,0.372,0.826,0.174,19,55,1
2017-03-20,21601046,Pacers,Jazz,2016,107,0.437,0.913,0.5,21,43,1
2017-03-20,21601047,Celtics,Wizards,2016,110,0.43,0.714,0.303,19,53,1
2017-03-20,21601048,Rockets,Nuggets,2016,125,0.506,0.783,0.447,27,35,1
2017-03-20,21601049,Thunder,Warriors,2016,95,0.425,0.548,0.19,18,40,0
2017-03-20,21601050,Clippers,Knicks,2016,114,0.494,0.75,0.323,25,43,1
2017-03-19,21601036,Nets,Mavericks,2016,104,0.431,0.763,0.419,16,41,0
2017-03-19,21601037,76ers,Celtics,2016,105,0.466,0.733,0.364,29,43,1
2017-03-19,21601038,Pistons,Suns,2016,112,0.435,0.667,0.48,26,63,1
2017-03-19,21601039,Pelicans,Timberwolves,2016,123,0.544,0.733,0.467,31,43,1
2017-03-19,21601040,Raptors,Pacers,2016,116,0.495,0.875,0.444,25,51,1
2017-03-19,21601041,Heat,Trail Blazers,2016,104,0.466,0.65,0.3,18,39,0
2017-03-19,21601042,Spurs,Kings,2016,118,0.494,0.778,0.393,31,45,1
2017-03-19,21601043,Lakers,Cavaliers,2016,120,0.516,0.789,0.407,23,40,0
2017-03-18,21601028,Thunder,Kings,2016,110,0.5,0.72,0.385,23,49,1
2017-03-18,21601029,Hawks,Trail Blazers,2016,97,0.364,0.813,0.269,22,35,0
2017-03-18,21601030,Hornets,Wizards,2016,98,0.427,0.704,0.375,23,41,1
2017-03-18,21601031,Clippers,Cavaliers,2016,108,0.513,0.69,0.308,27,54,1
2017-03-18,21601032,Bulls,Jazz,2016,95,0.475,0.857,0.368,24,39,1
2017-03-18,21601033,Grizzlies,Spurs,2016,104,0.421,0.871,0.433,20,35,1
2017-03-18,21601034,Nuggets,Rockets,2016,105,0.427,0.633,0.323,28,45,0
2017-03-18,21601035,Warriors,Bucks,2016,117,0.6,0.789,0.522,30,44,1
2017-03-17,21601020,76ers,Mavericks,2016,116,0.525,0.87,0.414,32,55,1
2017-03-17,21601021,Wizards,Bulls,2016,112,0.455,0.833,0.385,34,40,1
2017-03-17,21601022,Nets,Celtics,2016,95,0.361,0.8,0.314,23,41,0
2017-03-17,21601023,Pistons,Raptors,2016,75,0.349,0.667,0.15,14,49,0
2017-03-17,21601024,Pelicans,Rockets,2016,128,0.533,0.75,0.353,29,54,1
2017-03-17,21601025,Heat,Timberwolves,2016,123,0.588,0.789,0.308,29,40,1
2017-03-17,21601026,Suns,Magic,2016,103,0.437,0.833,0.143,18,49,0
2017-03-17,21601027,Lakers,Bucks,2016,103,0.452,0.615,0.379,24,40,0
2017-03-16,21601014,Cavaliers,Jazz,2016,91,0.419,0.526,0.273,14,52,1
2017-03-16,21601015,Raptors,Thunder,2016,102,0.457,0.767,0.25,15,32,0
2017-03-16,21601016,Knicks,Nets,2016,110,0.466,0.962,0.167,20,34,0
2017-03-16,21601017,Hawks,Grizzlies,2016,91,0.408,0.735,0.296,19,38,0
2017-03-16,21601018,Nuggets,Clippers,2016,129,0.535,0.846,0.536,31,48,1
2017-03-16,21601019,Warriors,Magic,2016,122,0.575,0.522,0.385,36,47,1
2017-03-15,21601004,Wizards,Mavericks,2016,107,0.488,0.714,0.4,30,42,0
2017-03-15,21601005,Pacers,Hornets,2016,98,0.534,0.889,0.429,26,42,1
2017-03-15,21601006,Celtics,Timberwolves,2016,117,0.544,0.857,0.394,34,37,1
2017-03-15,21601007,Heat,Pelicans,2016,120,0.506,0.842,0.457,23,45,1
2017-03-15,21601008,Pistons,Jazz,2016,83,0.419,0.667,0.231,14,39,0
2017-03-15,21601009,Bulls,Grizzlies,2016,91,0.374,0.8,0.393,22,45,0
2017-03-15,21601010,Rockets,Lakers,2016,139,0.549,0.656,0.419,37,50,1
2017-03-15,21601011,Spurs,Trail Blazers,2016,106,0.477,0.733,0.423,28,41,0
2017-03-15,21601012,Suns,Kings,2016,101,0.402,0.643,0.24,24,47,0
2017-03-15,21601013,Clippers,Bucks,2016,96,0.467,0.724,0.208,23,42,0
2017-03-14,21600999,Cavaliers,Pistons,2016,128,0.597,0.739,0.633,29,41,1
2017-03-14,21601000,Nets,Thunder,2016,104,0.465,0.867,0.5,20,32,0
2017-03-14,21601001,Knicks,Pacers,2016,87,0.422,0.615,0.321,21,52,1
2017-03-14,21601002,Pelicans,Trail Blazers,2016,100,0.475,0.6,0.286,19,49,1
2017-03-14,21601003,Warriors,76ers,2016,106,0.364,0.8,0.438,24,43,1
2017-03-13,21600991,Hornets,Bulls,2016,109,0.462,0.842,0.241,25,44,0
2017-03-13,21600992,Raptors,Mavericks,2016,100,0.474,0.944,0.36,19,55,1
2017-03-13,21600993,Grizzlies,Bucks,2016,113,0.519,0.739,0.519,30,37,1
2017-03-13,21600994,Spurs,Hawks,2016,107,0.481,0.765,0.471,31,44,1
2017-03-13,21600995,Timberwolves,Wizards,2016,119,0.523,0.864,0.476,27,46,1
2017-03-13,21600996,Jazz,Clippers,2016,114,0.526,0.818,0.667,22,42,1
2017-03-13,21600997,Kings,Magic,2016,120,0.537,0.762,0.533,24,41,1
2017-03-13,21600998,Nuggets,Lakers,2016,129,0.536,0.88,0.447,36,42,1
2017-03-12,21600985,Celtics,Bulls,2016,100,0.465,1,0.432,22,51,1
2017-03-12,21600986,Nets,Knicks,2016,120,0.46,0.724,0.5,23,55,1
2017-03-12,21600987,Pacers,Heat,2016,102,0.427,0.844,0.333,12,46,1
2017-03-12,21600988,Suns,Trail Blazers,2016,101,0.441,0.7,0.357,20,41,0
2017-03-12,21600989,Rockets,Cavaliers,2016,117,0.427,0.679,0.356,25,52,1
2017-03-12,21600990,Lakers,76ers,2016,116,0.5,0.857,0.2,24,40,0
2017-03-11,21600973,Thunder,Jazz,2016,112,0.5,0.75,0.348,23,43,1
2017-03-11,21600974,Clippers,76ers,2016,112,0.494,0.828,0.32,25,41,1
2017-03-11,21600975,Pistons,Knicks,2016,112,0.479,0.579,0.333,27,51,1
2017-03-11,21600976,Hornets,Pelicans,2016,122,0.451,0.85,0.283,32,50,0
2017-03-11,21600977,Magic,Cavaliers,2016,104,0.396,0.857,0.19,17,52,0
2017-03-11,21600978,Bucks,Timberwolves,2016,102,0.463,0.87,0.4,19,40,1
2017-03-11,21600979,Heat,Raptors,2016,104,0.486,0.697,0.393,21,35,1
2017-03-11,21600980,Spurs,Warriors,2016,107,0.519,0.833,0.444,27,46,1
2017-03-11,21600981,Grizzlies,Hawks,2016,90,0.378,0.739,0.172,22,41,0
2017-03-11,21600982,Mavericks,Suns,2016,98,0.378,0.917,0.346,17,48,0
2017-03-11,21600983,Trail Blazers,Wizards,2016,124,0.511,0.75,0.5,26,43,0
2017-03-11,21600984,Kings,Nuggets,2016,92,0.439,0.6,0.348,24,41,0
2017-03-10,21600965,Hornets,Magic,2016,121,0.595,0.85,0.476,34,43,1
2017-03-10,21600966,Bulls,Rockets,2016,94,0.388,0.75,0.231,24,49,0
2017-03-10,21600967,Bucks,Pacers,2016,99,0.516,0.867,0.412,17,34,1
2017-03-10,21600968,Timberwolves,Warriors,2016,103,0.443,0.778,0.286,21,46,1
2017-03-10,21600969,Hawks,Raptors,2016,105,0.52,0.655,0.364,24,45,1
2017-03-10,21600970,Nuggets,Celtics,2016,119,0.529,0.773,0.387,24,50,1
2017-03-10,21600971,Mavericks,Nets,2016,105,0.423,0.893,0.424,16,47,1
2017-03-10,21600972,Kings,Wizards,2016,122,0.478,0.786,0.522,27,40,0
2017-03-09,21600960,Pistons,Cavaliers,2016,106,0.466,0.789,0.346,22,45,1
2017-03-09,21600961,Grizzlies,Clippers,2016,98,0.446,0.773,0.35,26,34,0
2017-03-09,21600962,Thunder,Spurs,2016,102,0.461,0.667,0.3,23,48,1
2017-03-09,21600963,Trail Blazers,76ers,2016,114,0.455,0.848,0.286,25,55,1
2017-03-09,21600964,Suns,Lakers,2016,110,0.462,0.8,0.316,20,54,0
2017-03-08,21600949,Magic,Bulls,2016,98,0.416,0.81,0.28,21,48,1
2017-03-08,21600950,Hawks,Nets,2016,110,0.432,0.75,0.2,19,47,1
2017-03-08,21600951,Heat,Hornets,2016,108,0.435,0.708,0.415,22,46,1
2017-03-08,21600952,Bucks,Knicks,2016,104,0.43,0.786,0.308,26,46,1
2017-03-08,21600953,Pelicans,Raptors,2016,87,0.425,0.769,0.31,22,40,0
2017-03-08,21600954,Rockets,Jazz,2016,108,0.443,0.75,0.25,22,31,0
2017-03-08,21600955,Timberwolves,Clippers,2016,107,0.488,0.9,0.25,26,50,1
2017-03-08,21600956,Pacers,Pistons,2016,115,0.5,0.842,0.478,27,46,1
2017-03-08,21600957,Spurs,Kings,2016,114,0.5,0.762,0.483,33,43,1
2017-03-08,21600958,Nuggets,Wizards,2016,113,0.529,0.471,0.464,31,39,0
2017-03-08,21600959,Warriors,Celtics,2016,86,0.44,0.667,0.2,23,46,0
2017-03-07,21600946,Thunder,Trail Blazers,2016,121,0.518,0.767,0.4,16,39,0
2017-03-07,21600947,Mavericks,Lakers,2016,122,0.542,0.789,0.548,25,41,1
2017-03-07,21600948,Suns,Wizards,2016,127,0.5,0.788,0.481,23,49,0
2017-03-06,21600934,76ers,Bucks,2016,98,0.438,0.632,0.267,30,42,0
2017-03-06,21600935,Magic,Knicks,2016,105,0.471,0.667,0.281,23,42,0
2017-03-06,21600936,Cavaliers,Heat,2016,98,0.449,0.655,0.333,15,52,0
2017-03-06,21600937,Hawks,Warriors,2016,111,0.463,0.71,0.464,19,47,0
2017-03-06,21600938,Pistons,Bulls,2016,109,0.489,0.65,0.286,26,48,1
2017-03-06,21600939,Grizzlies,Nets,2016,109,0.442,0.795,0.4,23,37,0
2017-03-06,21600941,Hornets,Pacers,2016,100,0.407,0.905,0.355,21,50,1
2017-03-06,21600942,Spurs,Rockets,2016,112,0.455,0.913,0.393,24,44,1
2017-03-06,21600943,Nuggets,Kings,2016,108,0.5,0.75,0.433,28,40,1
2017-03-06,21600944,Jazz,Pelicans,2016,88,0.407,0.8,0.37,16,46,1
2017-03-06,21600945,Clippers,Celtics,2016,116,0.534,0.617,0.45,23,47,1
2017-03-05,21600927,Hawks,Pacers,2016,96,0.442,0.613,0.333,21,44,0
2017-03-05,21600928,Knicks,Warriors,2016,105,0.47,0.8,0.318,18,47,0
2017-03-05,21600929,Suns,Celtics,2016,109,0.447,0.808,0.2,16,50,1
2017-03-05,21600930,Wizards,Magic,2016,115,0.481,0.92,0.538,26,38,1
2017-03-05,21600931,Kings,Jazz,2016,109,0.518,0.75,0.471,24,37,0
2017-03-05,21600932,Mavericks,Thunder,2016,104,0.488,0.813,0.28,24,37,1
2017-03-05,21600933,Lakers,Pelicans,2016,97,0.458,0.733,0.357,22,49,0
2017-03-04,21600919,76ers,Pistons,2016,106,0.489,0.857,0.412,30,36,0
2017-03-04,21600920,Bucks,Raptors,2016,101,0.437,0.826,0.222,16,42,1
2017-03-04,21600921,Heat,Cavaliers,2016,120,0.523,0.833,0.529,20,48,1
2017-03-04,21600922,Bulls,Clippers,2016,91,0.422,0.75,0.353,26,45,0
2017-03-04,21600923,Nuggets,Hornets,2016,102,0.45,0.84,0.3,21,45,0
2017-03-04,21600924,Rockets,Grizzlies,2016,123,0.5,0.75,0.429,25,43,1
2017-03-04,21600925,Spurs,Timberwolves,2016,97,0.404,0.625,0.25,16,49,1
2017-03-04,21600926,Trail Blazers,Nets,2016,130,0.57,0.727,0.64,29,37,1
2017-03-03,21600909,76ers,Knicks,2016,105,0.434,0.774,0.321,20,50,1
2017-03-03,21600910,Wizards,Raptors,2016,106,0.37,0.875,0.333,23,45,0
2017-03-03,21600911,Magic,Heat,2016,110,0.5,0.789,0.294,27,47,1
2017-03-03,21600913,Hawks,Cavaliers,2016,130,0.538,0.733,0.385,30,43,0
2017-03-03,21600912,Bucks,Clippers,2016,112,0.55,0.933,0.4,35,25,1
2017-03-03,21600914,Mavericks,Grizzlies,2016,104,0.476,0.778,0.185,23,45,1
2017-03-03,21600915,Jazz,Nets,2016,112,0.514,0.706,0.462,25,45,1
2017-03-03,21600916,Suns,Thunder,2016,118,0.494,0.806,0.238,28,45,1
2017-03-03,21600917,Pelicans,Spurs,2016,98,0.385,0.833,0.32,20,48,0
2017-03-03,21600918,Lakers,Celtics,2016,95,0.425,0.75,0.25,23,34,0
2017-03-02,21600906,Bulls,Warriors,2016,94,0.439,0.81,0.263,19,49,1
2017-03-02,21600907,Suns,Hornets,2016,120,0.597,0.84,0.368,30,42,1
2017-03-02,21600908,Trail Blazers,Thunder,2016,114,0.494,0.743,0.4,19,45,1
2017-03-01,21600895,Magic,Knicks,2016,90,0.41,0.773,0.2,11,43,0
2017-03-01,21600896,Raptors,Wizards,2016,96,0.367,0.885,0.35,11,50,0
2017-03-01,21600897,Hawks,Mavericks,2016,100,0.563,0.75,0.476,24,34,1
2017-03-01,21600898,Heat,76ers,2016,125,0.544,0.667,0.433,24,42,1
2017-03-01,21600899,Bucks,Nuggets,2016,98,0.458,0.867,0.5,26,34,0
2017-03-01,21600900,Pelicans,Pistons,2016,109,0.5,0.957,0.36,18,53,1
2017-03-01,21600901,Celtics,Cavaliers,2016,103,0.462,0.783,0.419,28,47,1
2017-03-01,21600902,Spurs,Pacers,2016,100,0.473,0.875,0.31,20,36,1
2017-03-01,21600903,Jazz,Timberwolves,2016,80,0.389,0.545,0.211,18,46,0
2017-03-01,21600904,Clippers,Rockets,2016,103,0.447,0.538,0.353,26,36,0
2017-03-01,21600905,Kings,Nets,2016,100,0.432,0.864,0.5,12,38,0
2017-02-28,21600889,Wizards,Warriors,2016,112,0.451,0.9,0.429,29,46,1
2017-02-28,21600890,Pistons,Trail Blazers,2016,120,0.433,0.742,0.28,23,48,1
2017-02-28,21600891,Bulls,Nuggets,2016,107,0.458,0.9,0.385,26,35,0
2017-02-28,21600892,Grizzlies,Suns,2016,130,0.558,0.759,0.48,24,39,1
2017-02-28,21600893,Thunder,Jazz,2016,109,0.513,0.696,0.682,20,42,1
2017-02-28,21600894,Lakers,Hornets,2016,104,0.488,0.769,0.375,22,39,0
2017-02-27,21600882,Knicks,Raptors,2016,91,0.452,0.842,0.375,17,40,0
2017-02-27,21600883,76ers,Warriors,2016,108,0.451,0.889,0.294,24,42,0
2017-02-27,21600884,Cavaliers,Bucks,2016,102,0.5,0.846,0.357,20,45,1
2017-02-27,21600885,Celtics,Hawks,2016,98,0.391,0.8,0.294,21,40,0
2017-02-27,21600887,Mavericks,Heat,2016,96,0.434,0.913,0.5,18,42,1
2017-02-27,21600886,Rockets,Pacers,2016,108,0.364,0.81,0.222,22,39,0
2017-02-27,21600888,Kings,Timberwolves,2016,88,0.439,0.667,0.353,23,42,0
2017-02-26,21600874,Lakers,Spurs,2016,98,0.46,0.611,0.318,16,44,0
2017-02-26,21600875,Bucks,Suns,2016,100,0.513,0.889,0.3,26,33,1
2017-02-26,21600876,Nuggets,Grizzlies,2016,98,0.44,0.765,0.324,26,39,0
2017-02-26,21600877,Wizards,Jazz,2016,92,0.425,0.769,0.364,21,28,0
2017-02-26,21600878,Raptors,Trail Blazers,2016,112,0.538,0.778,0.35,16,39,1
2017-02-26,21600879,Pistons,Celtics,2016,98,0.432,0.457,0.364,22,45,0
2017-02-26,21600880,Thunder,Pelicans,2016,118,0.477,0.757,0.286,17,53,1
2017-02-26,21600881,Clippers,Hornets,2016,124,0.464,0.706,0.313,27,47,1
2017-02-25,21600866,Kings,Hornets,2016,85,0.392,0.8,0.393,18,41,0
2017-02-25,21600867,Magic,Hawks,2016,105,0.457,0.958,0.296,21,47,1
2017-02-25,21600868,Knicks,76ers,2016,110,0.473,0.783,0.286,21,44,1
2017-02-25,21600869,Heat,Pacers,2016,113,0.487,0.774,0.419,23,43,1
2017-02-25,21600870,Mavericks,Pelicans,2016,96,0.462,0.75,0.462,24,43,1
2017-02-25,21600871,Cavaliers,Bulls,2016,99,0.463,0.733,0.378,24,40,0
2017-02-25,21600872,Rockets,Timberwolves,2016,142,0.468,0.762,0.379,32,32,1
2017-02-25,21600873,Warriors,Nets,2016,112,0.42,0.773,0.355,30,52,1
2017-02-24,21600856,76ers,Wizards,2016,120,0.494,0.8,0.345,28,48,1
2017-02-24,21600857,Pacers,Grizzlies,2016,102,0.513,1,0.423,23,50,1
2017-02-24,21600858,Raptors,Celtics,2016,107,0.494,0.759,0.333,15,41,1
2017-02-24,21600859,Bulls,Suns,2016,128,0.469,0.774,0.462,31,46,1
2017-02-24,21600860,Bucks,Jazz,2016,95,0.432,0.828,0.389,15,35,0
2017-02-24,21600861,Thunder,Lakers,2016,110,0.454,0.706,0.417,28,59,1
2017-02-24,21600862,Timberwolves,Mavericks,2016,97,0.526,0.714,0.385,24,44,1
2017-02-24,21600863,Hawks,Heat,2016,90,0.38,0.667,0.3,14,45,0
2017-02-24,21600864,Nuggets,Nets,2016,129,0.505,0.708,0.452,32,51,1
2017-02-24,21600865,Clippers,Spurs,2016,97,0.443,0.833,0.304,18,36,0
2017-02-23,21600850,Magic,Trail Blazers,2016,103,0.395,0.718,0.318,18,40,0
2017-02-23,21600851,Pistons,Hornets,2016,114,0.411,0.917,0.405,29,57,1
2017-02-23,21600852,Pelicans,Rockets,2016,99,0.419,0.808,0.194,24,44,0
2017-02-23,21600853,Cavaliers,Knicks,2016,119,0.529,0.8,0.395,29,44,1
2017-02-23,21600854,Warriors,Clippers,2016,123,0.531,0.923,0.52,31,53,1
2017-02-23,21600855,Kings,Nuggets,2016,116,0.523,0.895,0.5,26,46,1
2017-02-16,21600848,Pacers,Wizards,2016,98,0.5,0.778,0.222,21,35,0
2017-02-16,21600849,Bulls,Celtics,2016,104,0.422,1,0.24,23,51,1
2017-02-15,21600834,Magic,Spurs,2016,79,0.395,0.789,0.222,15,33,0
2017-02-15,21600835,Cavaliers,Pacers,2016,113,0.476,0.895,0.462,23,40,1
2017-02-15,21600836,Celtics,76ers,2016,116,0.475,0.75,0.464,21,39,1
2017-02-15,21600837,Raptors,Hornets,2016,90,0.381,0.737,0.375,19,46,1
2017-02-15,21600838,Nets,Bucks,2016,125,0.523,0.826,0.389,30,42,0
2017-02-15,21600839,Pistons,Mavericks,2016,98,0.439,0.909,0.316,15,55,1
2017-02-15,21600840,Grizzlies,Pelicans,2016,91,0.371,0.76,0.182,22,48,0
2017-02-15,21600841,Rockets,Heat,2016,109,0.414,0.774,0.325,22,41,0
2017-02-15,21600842,Nuggets,Timberwolves,2016,99,0.404,0.667,0.324,25,49,0
2017-02-15,21600843,Jazz,Trail Blazers,2016,111,0.519,0.696,0.5,19,46,1
2017-02-15,21600844,Suns,Lakers,2016,137,0.557,0.853,0.417,32,59,1
2017-02-15,21600845,Thunder,Knicks,2016,116,0.466,0.71,0.522,21,48,1
2017-02-15,21600846,Clippers,Hawks,2016,99,0.468,0.917,0.378,24,40,1
2017-02-15,21600847,Warriors,Kings,2016,109,0.488,0.667,0.361,32,46,1
2017-02-14,21600831,Bulls,Raptors,2016,105,0.479,0.8,0.412,22,37,1
2017-02-14,21600832,Timberwolves,Cavaliers,2016,108,0.488,0.789,0.391,27,41,0
