GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-10-15,Bulls,Grizzlies,2021,118,0.462,0.875,0.407,26,43,105,0.46,0.632,0.351,25,45,1
2021-10-15,Bucks,Mavericks,2021,103,0.448,0.778,0.275,21,44,114,0.449,0.857,0.359,30,55,0
2021-10-15,Spurs,Rockets,2021,126,0.469,0.724,0.385,30,53,98,0.34,0.684,0.182,15,59,1
2021-10-15,Warriors,Trail Blazers,2021,119,0.446,0.722,0.348,31,57,97,0.402,0.867,0.25,21,42,1
2021-10-14,Hawks,Heat,2021,127,0.485,0.769,0.413,33,51,92,0.385,0.75,0.342,23,51,1
2021-10-14,Nets,Timberwolves,2021,107,0.463,0.842,0.417,24,46,101,0.413,1,0.25,23,43,1
2021-10-14,Thunder,Nuggets,2021,107,0.427,0.667,0.319,29,52,113,0.437,0.842,0.438,18,43,0
2021-10-14,Kings,Lakers,2021,116,0.398,0.808,0.362,22,49,112,0.468,0.625,0.31,25,56,1
2021-10-13,Suns,Trail Blazers,2021,119,0.495,0.867,0.39,30,55,74,0.298,0.72,0.154,12,45,1
2021-10-13,Hornets,Mavericks,2021,59,0.274,0.476,0.158,10,43,127,0.511,0.75,0.391,29,59,0
2021-10-13,Pacers,Grizzlies,2021,109,0.442,0.741,0.2,23,44,107,0.433,1,0.364,21,46,1
2021-10-13,Magic,Celtics,2021,103,0.464,0.889,0.29,18,47,102,0.429,0.786,0.333,23,45,1
2021-10-13,Knicks,Pistons,2021,108,0.451,0.813,0.394,28,47,100,0.404,0.739,0.297,24,48,1
2021-10-13,Thunder,Nuggets,2021,108,0.488,0.68,0.382,19,49,99,0.4,0.762,0.25,23,42,1
2021-10-13,Jazz,Bucks,2021,124,0.489,0.783,0.435,24,48,120,0.466,0.8,0.41,22,43,1
2021-10-12,Wizards,Raptors,2021,108,0.432,0.75,0.395,27,52,113,0.411,0.741,0.429,26,56,0
2021-10-12,Lakers,Warriors,2021,99,0.414,0.773,0.323,22,52,111,0.424,0.727,0.224,29,51,0
2021-10-11,Raptors,Rockets,2021,107,0.456,0.625,0.357,22,43,92,0.436,0.652,0.3,23,46,1
2021-10-11,Heat,Hornets,2021,104,0.419,0.667,0.333,23,46,103,0.465,0.846,0.324,25,48,1
2021-10-11,76ers,Nets,2021,115,0.494,0.56,0.361,25,41,104,0.506,0.846,0.417,18,38,1
2021-10-11,Grizzlies,Pistons,2021,127,0.464,0.88,0.375,26,54,92,0.42,0.773,0.25,17,37,1
2021-10-11,Jazz,Pelicans,2021,127,0.511,0.882,0.381,30,48,96,0.437,0.667,0.345,21,35,1
2021-10-11,Trail Blazers,Kings,2021,93,0.479,0.792,0.207,17,45,107,0.438,0.8,0.378,25,31,0
2021-10-11,Clippers,Timberwolves,2021,100,0.418,0.875,0.263,26,44,128,0.516,0.783,0.4,32,50,0
2021-10-10,Magic,Spurs,2021,100,0.463,0.75,0.444,23,38,101,0.452,0.625,0.343,26,42,0
2021-10-10,Cavaliers,Bulls,2021,101,0.477,0.476,0.292,32,42,102,0.418,0.864,0.25,18,52,0
2021-10-10,Bucks,Thunder,2021,130,0.543,0.615,0.541,32,55,110,0.418,0.692,0.352,25,35,1
2021-10-10,Lakers,Suns,2021,94,0.376,0.682,0.357,23,36,123,0.522,0.909,0.31,26,56,0
2021-10-09,Celtics,Raptors,2021,113,0.469,0.857,0.475,29,49,111,0.406,0.722,0.348,25,45,1
2021-10-09,Wizards,Knicks,2021,99,0.382,0.788,0.161,17,43,117,0.452,0.773,0.462,27,49,0
2021-10-09,Grizzlies,Hawks,2021,87,0.356,1,0.222,22,55,91,0.388,0.813,0.4,22,52,0
2021-10-08,Cavaliers,Pacers,2021,100,0.424,0.737,0.412,20,30,109,0.506,0.636,0.308,25,50,0
2021-10-08,Nets,Bucks,2021,119,0.506,0.727,0.385,27,37,115,0.494,0.69,0.484,16,49,1
2021-10-08,Bulls,Pelicans,2021,121,0.49,0.789,0.343,32,58,85,0.333,0.789,0.205,18,45,1
2021-10-08,Mavericks,Clippers,2021,122,0.469,0.694,0.212,35,60,114,0.435,0.778,0.394,31,39,1
2021-10-08,Spurs,Heat,2021,105,0.455,0.684,0.333,28,39,109,0.457,0.75,0.333,20,53,0
2021-10-08,Nuggets,Timberwolves,2021,112,0.413,0.714,0.362,35,51,114,0.434,0.783,0.25,23,46,0
2021-10-08,Warriors,Lakers,2021,121,0.454,0.722,0.357,30,42,114,0.429,0.719,0.361,22,56,1
2021-10-07,Hornets,Grizzlies,2021,98,0.364,0.842,0.244,25,36,128,0.5,0.667,0.35,26,68,0
2021-10-07,76ers,Raptors,2021,125,0.54,0.765,0.486,28,37,113,0.483,0.857,0.297,21,33,1
2021-10-07,Rockets,Heat,2021,106,0.409,0.697,0.297,22,49,113,0.482,0.679,0.3,28,47,0
2021-10-06,Suns,Lakers,2021,117,0.444,0.947,0.393,31,52,105,0.464,0.789,0.353,24,40,1
2021-10-06,Pistons,Spurs,2021,115,0.511,0.846,0.353,25,41,105,0.419,0.625,0.343,22,57,1
2021-10-06,Hawks,Cavaliers,2021,96,0.396,0.765,0.407,27,45,99,0.442,0.733,0.3,23,44,0
2021-10-06,Pelicans,Magic,2021,104,0.385,0.706,0.514,28,53,86,0.36,0.929,0.324,19,47,1
2021-10-06,Mavericks,Jazz,2021,111,0.473,0.7,0.367,25,54,101,0.415,0.636,0.308,26,40,1
2021-10-06,Warriors,Nuggets,2021,118,0.476,0.792,0.457,27,42,116,0.484,0.867,0.385,28,43,1
2021-10-06,Clippers,Kings,2021,98,0.38,0.76,0.257,19,56,113,0.449,0.647,0.326,24,50,0
2021-10-05,Knicks,Pacers,2021,125,0.465,0.917,0.297,26,49,104,0.413,0.813,0.341,26,54,1
2021-10-05,Bulls,Cavaliers,2021,131,0.468,0.722,0.432,36,57,95,0.357,0.714,0.303,21,51,1
2021-10-05,Rockets,Wizards,2021,125,0.512,0.595,0.395,24,48,119,0.438,0.778,0.31,19,45,1
2021-10-05,Grizzlies,Bucks,2021,87,0.467,0.8,0.31,22,42,77,0.419,0.75,0.281,21,35,1
2021-10-04,Raptors,76ers,2021,123,0.5,0.667,0.441,33,57,107,0.417,0.731,0.235,19,40,1
2021-10-04,Celtics,Magic,2021,98,0.352,0.87,0.35,19,51,97,0.404,0.571,0.405,25,50,1
2021-10-04,Heat,Hawks,2021,125,0.524,0.75,0.512,28,44,99,0.4,0.917,0.237,19,33,1
2021-10-04,Timberwolves,Pelicans,2021,117,0.457,0.773,0.326,30,49,114,0.414,0.769,0.324,21,53,1
2021-10-04,Thunder,Hornets,2021,97,0.384,0.696,0.319,21,43,113,0.494,0.667,0.273,25,54,0
2021-10-04,Spurs,Jazz,2021,111,0.465,0.76,0.353,22,60,85,0.317,0.6,0.233,14,47,1
2021-10-04,Trail Blazers,Warriors,2021,107,0.446,0.773,0.421,21,53,121,0.42,0.765,0.348,32,47,0
2021-10-04,Kings,Suns,2021,117,0.473,0.684,0.34,22,51,106,0.467,0.846,0.314,24,38,1
2021-10-04,Clippers,Nuggets,2021,103,0.432,0.76,0.333,26,52,102,0.43,0.621,0.27,20,45,1
2021-10-03,Lakers,Nets,2021,97,0.364,0.688,0.314,17,41,123,0.483,0.725,0.417,20,54,0
2021-07-20,Bucks,Suns,2020,105,0.451,0.862,0.222,20,53,98,0.442,0.842,0.24,14,37,1
2021-07-17,Suns,Bucks,2020,119,0.552,0.909,0.684,23,35,123,0.575,0.529,0.5,26,37,0
2021-07-14,Bucks,Suns,2020,109,0.402,0.828,0.241,22,48,103,0.513,0.842,0.304,18,40,1
2021-07-11,Bucks,Suns,2020,120,0.478,0.769,0.389,28,47,100,0.482,0.688,0.29,21,36,1
2021-07-08,Suns,Bucks,2020,118,0.489,0.857,0.5,26,43,108,0.452,0.652,0.29,21,46,1
2021-07-06,Suns,Bucks,2020,118,0.466,0.962,0.324,18,43,105,0.455,0.563,0.444,21,47,1
2021-07-03,Hawks,Bucks,2020,107,0.413,0.826,0.375,22,43,118,0.461,0.905,0.378,24,46,0
2021-07-01,Bucks,Hawks,2020,123,0.505,0.72,0.31,28,47,112,0.456,0.789,0.395,24,40,1
2021-06-30,Clippers,Suns,2020,103,0.418,0.781,0.308,18,32,130,0.564,0.636,0.548,27,47,0
2021-06-29,Hawks,Bucks,2020,110,0.506,0.846,0.342,26,43,88,0.393,0.737,0.205,19,43,1
2021-06-28,Suns,Clippers,2020,102,0.452,0.85,0.346,22,41,116,0.548,0.933,0.333,20,40,0
2021-06-27,Hawks,Bucks,2020,102,0.464,0.563,0.405,20,35,113,0.511,0.571,0.379,27,50,0
2021-06-26,Clippers,Suns,2020,80,0.325,0.656,0.161,13,51,84,0.36,0.857,0.2,16,59,0
2021-06-25,Bucks,Hawks,2020,125,0.521,0.625,0.366,29,47,91,0.415,0.824,0.25,13,34,1
2021-06-24,Clippers,Suns,2020,106,0.451,0.833,0.353,20,51,92,0.389,0.923,0.313,24,43,1
2021-06-23,Bucks,Hawks,2020,113,0.461,0.786,0.222,27,45,116,0.495,0.875,0.25,19,51,0
2021-06-22,Suns,Clippers,2020,104,0.5,0.889,0.231,24,39,103,0.45,0.75,0.382,18,39,1
2021-06-20,Suns,Clippers,2020,120,0.551,1,0.406,31,43,114,0.455,0.824,0.426,23,39,1
2021-06-20,76ers,Hawks,2020,96,0.425,0.76,0.321,26,48,103,0.444,0.75,0.259,22,44,0
2021-06-19,Nets,Bucks,2020,111,0.464,0.84,0.308,23,46,115,0.439,0.667,0.417,20,48,0
2021-06-18,Hawks,76ers,2020,99,0.413,0.542,0.323,19,47,104,0.409,0.696,0.414,15,51,0
2021-06-18,Clippers,Jazz,2020,131,0.565,0.882,0.513,27,33,119,0.488,0.737,0.477,19,43,1
2021-06-17,Bucks,Nets,2020,104,0.451,0.821,0.212,14,51,89,0.444,0.571,0.3,14,39,1
2021-06-16,76ers,Hawks,2020,106,0.467,0.605,0.433,20,44,109,0.459,0.786,0.346,14,40,0
2021-06-16,Jazz,Clippers,2020,111,0.45,0.704,0.37,15,36,119,0.513,0.84,0.4,17,39,0
2021-06-15,Nets,Bucks,2020,114,0.494,0.88,0.372,27,36,108,0.494,0.765,0.406,18,35,1
2021-06-14,Hawks,76ers,2020,103,0.366,0.81,0.3,24,49,100,0.435,0.714,0.407,23,55,1
2021-06-14,Clippers,Jazz,2020,118,0.468,0.816,0.405,19,44,104,0.429,0.808,0.405,19,39,1
2021-06-13,Bucks,Nets,2020,107,0.443,0.65,0.34,27,42,96,0.434,0.778,0.303,20,43,1
2021-06-13,Nuggets,Suns,2020,118,0.459,0.667,0.378,22,37,125,0.518,0.935,0.364,18,48,0
2021-06-12,Clippers,Jazz,2020,132,0.562,0.813,0.528,21,41,106,0.429,0.882,0.432,15,38,1
2021-06-11,Hawks,76ers,2020,111,0.476,0.844,0.261,15,36,127,0.582,0.641,0.476,28,36,0
2021-06-11,Nuggets,Suns,2020,102,0.411,0.625,0.341,21,46,116,0.531,0.9,0.462,26,38,0
2021-06-10,Bucks,Nets,2020,86,0.378,0.632,0.194,12,56,83,0.362,0.875,0.25,15,50,1
2021-06-10,Jazz,Clippers,2020,117,0.553,0.619,0.513,15,36,111,0.471,0.87,0.367,19,37,1
2021-06-09,Suns,Nuggets,2020,123,0.479,0.882,0.474,27,52,98,0.4,0.6,0.326,24,46,1
2021-06-08,76ers,Hawks,2020,118,0.529,0.636,0.462,29,37,102,0.458,0.833,0.367,20,45,1
2021-06-08,Jazz,Clippers,2020,112,0.407,0.808,0.34,18,46,109,0.424,0.875,0.381,22,42,1
2021-06-07,Nets,Bucks,2020,125,0.521,0.857,0.5,27,42,86,0.44,0.444,0.296,14,44,1
2021-06-07,Suns,Nuggets,2020,122,0.541,0.85,0.382,30,44,105,0.467,0.833,0.35,26,41,1
2021-06-06,76ers,Hawks,2020,124,0.549,0.686,0.345,25,41,128,0.512,0.952,0.426,23,35,0
2021-06-06,Clippers,Mavericks,2020,126,0.5,1,0.465,30,35,111,0.495,0.647,0.278,22,47,1
2021-06-05,Nets,Bucks,2020,115,0.469,0.889,0.385,25,47,107,0.446,0.579,0.2,21,58,1
2021-06-04,Mavericks,Clippers,2020,97,0.416,0.857,0.324,23,42,104,0.468,0.786,0.294,18,42,0
2021-06-03,Trail Blazers,Nuggets,2020,115,0.506,0.909,0.417,24,37,126,0.512,0.852,0.441,28,39,0
2021-06-03,Lakers,Suns,2020,100,0.418,0.875,0.286,21,35,113,0.507,0.955,0.514,24,42,0
2021-06-02,76ers,Wizards,2020,129,0.512,0.791,0.333,28,40,112,0.494,0.788,0.4,22,38,1
2021-06-02,Knicks,Hawks,2020,89,0.378,0.833,0.4,19,45,103,0.425,0.769,0.265,17,48,0
2021-06-02,Jazz,Grizzlies,2020,126,0.516,0.917,0.386,27,51,110,0.463,0.889,0.359,23,39,1
2021-06-02,Clippers,Mavericks,2020,100,0.413,0.8,0.368,25,47,105,0.416,0.895,0.389,21,45,0
2021-06-01,Nets,Celtics,2020,123,0.512,0.88,0.469,26,39,109,0.435,0.783,0.275,18,44,1
2021-06-01,Nuggets,Trail Blazers,2020,147,0.481,0.844,0.455,33,52,140,0.456,0.862,0.438,25,45,1
2021-06-01,Suns,Lakers,2020,115,0.457,0.714,0.333,29,47,85,0.345,0.714,0.343,14,51,1
2021-05-31,Wizards,76ers,2020,122,0.455,0.786,0.375,24,57,114,0.417,0.647,0.316,21,48,1
2021-05-31,Grizzlies,Jazz,2020,113,0.467,0.85,0.286,26,42,120,0.459,0.893,0.5,23,42,0
2021-05-30,Hawks,Knicks,2020,113,0.439,0.929,0.385,24,48,96,0.42,0.826,0.31,24,39,1
2021-05-30,Lakers,Suns,2020,92,0.395,0.714,0.325,19,50,100,0.435,0.762,0.286,24,49,0
2021-05-30,Celtics,Nets,2020,126,0.44,0.905,0.35,24,34,141,0.578,0.967,0.593,29,36,0
2021-05-30,Mavericks,Clippers,2020,81,0.348,0.636,0.167,15,41,106,0.481,0.76,0.394,16,53,0
2021-05-29,Heat,Bucks,2020,103,0.44,0.857,0.333,25,40,120,0.465,0.833,0.31,29,56,0
2021-05-29,Trail Blazers,Nuggets,2020,115,0.5,0.76,0.364,24,44,95,0.34,0.818,0.295,20,47,1
2021-05-29,Wizards,76ers,2020,103,0.396,0.76,0.229,18,41,132,0.586,0.65,0.515,31,51,0
2021-05-29,Grizzlies,Jazz,2020,111,0.43,0.857,0.317,23,50,121,0.494,0.815,0.442,17,43,0
2021-05-28,Hawks,Knicks,2020,105,0.519,0.625,0.593,28,42,94,0.358,0.9,0.3,14,45,1
2021-05-28,Celtics,Nets,2020,125,0.506,0.826,0.41,21,46,119,0.452,0.871,0.421,16,37,1
2021-05-28,Mavericks,Clippers,2020,108,0.442,0.667,0.513,17,33,118,0.579,0.944,0.419,24,39,0
2021-05-27,Heat,Bucks,2020,84,0.376,0.846,0.281,19,42,113,0.483,0.778,0.361,25,55,0
2021-05-27,Lakers,Suns,2020,109,0.442,0.867,0.25,19,51,95,0.427,0.778,0.379,24,35,1
2021-05-27,Trail Blazers,Nuggets,2020,115,0.45,0.846,0.311,20,45,120,0.464,0.815,0.526,24,45,0
2021-05-26,76ers,Wizards,2020,120,0.557,0.684,0.429,26,45,95,0.402,0.633,0.091,22,40,1
2021-05-26,Knicks,Hawks,2020,101,0.383,0.739,0.364,15,54,92,0.369,0.818,0.273,17,41,1
2021-05-26,Jazz,Grizzlies,2020,141,0.544,0.774,0.487,28,42,129,0.541,0.763,0.348,20,33,1
2021-05-25,Nets,Celtics,2020,130,0.523,0.955,0.447,31,46,108,0.424,0.783,0.353,23,43,1
2021-05-25,Suns,Lakers,2020,102,0.465,0.933,0.308,21,31,109,0.45,0.871,0.303,24,39,0
2021-05-25,Clippers,Mavericks,2020,121,0.536,0.9,0.394,23,39,127,0.585,0.542,0.529,25,34,0
2021-05-24,Bucks,Heat,2020,132,0.489,0.9,0.415,34,61,98,0.402,0.686,0.286,20,36,1
2021-05-24,Nuggets,Trail Blazers,2020,128,0.535,0.8,0.429,29,35,109,0.479,0.821,0.485,15,40,1
2021-05-23,76ers,Wizards,2020,125,0.495,0.697,0.313,27,40,118,0.557,0.8,0.4,26,41,1
2021-05-23,Suns,Lakers,2020,99,0.465,0.833,0.321,24,47,90,0.434,0.607,0.269,19,33,1
2021-05-23,Knicks,Hawks,2020,105,0.447,0.733,0.333,21,49,107,0.467,0.917,0.353,17,42,0
2021-05-23,Jazz,Grizzlies,2020,109,0.42,0.879,0.255,20,50,112,0.45,0.714,0.35,18,42,0
2021-05-22,Bucks,Heat,2020,109,0.438,0.606,0.161,19,64,107,0.364,0.789,0.4,22,51,1
2021-05-22,Clippers,Mavericks,2020,103,0.44,0.75,0.275,22,39,113,0.5,0.769,0.472,22,42,0
2021-05-22,Nets,Celtics,2020,104,0.417,0.897,0.235,18,50,93,0.369,0.769,0.367,19,40,1
2021-05-22,Nuggets,Trail Blazers,2020,109,0.505,0.5,0.306,22,48,123,0.473,0.947,0.475,29,39,0
2021-05-21,Warriors,Grizzlies,2020,112,0.447,0.8,0.353,30,48,117,0.408,0.846,0.429,22,47,0
2021-05-20,Wizards,Pacers,2020,142,0.581,0.769,0.5,34,52,115,0.41,0.857,0.366,30,40,1
2021-05-19,Grizzlies,Spurs,2020,100,0.444,0.542,0.318,18,56,96,0.351,0.833,0.364,20,55,1
2021-05-19,Lakers,Warriors,2020,103,0.407,0.76,0.323,27,49,100,0.446,0.733,0.441,19,46,1
2021-05-18,Pacers,Hornets,2020,144,0.552,0.8,0.457,35,54,117,0.457,0.76,0.3,26,36,1
2021-05-18,Celtics,Wizards,2020,118,0.396,0.844,0.333,20,49,100,0.435,0.85,0.143,17,49,1
2021-05-16,Knicks,Celtics,2020,96,0.43,0.789,0.481,16,41,92,0.407,0.733,0.268,19,46,1
2021-05-16,Raptors,Pacers,2020,113,0.402,0.793,0.316,21,48,125,0.505,0.778,0.405,34,47,0
2021-05-16,Wizards,Hornets,2020,115,0.484,0.81,0.323,22,53,110,0.394,0.917,0.311,25,42,1
2021-05-16,Spurs,Suns,2020,121,0.51,0.737,0.292,30,46,123,0.51,1,0.371,36,48,0
2021-05-16,Warriors,Grizzlies,2020,113,0.494,0.889,0.385,26,46,101,0.435,0.789,0.24,25,39,1
2021-05-16,Hawks,Rockets,2020,124,0.544,0.731,0.333,32,56,95,0.337,0.75,0.286,25,43,1
2021-05-16,Nets,Cavaliers,2020,123,0.566,0.765,0.533,35,37,109,0.447,0.677,0.308,16,45,1
2021-05-16,76ers,Magic,2020,128,0.489,0.739,0.475,35,41,117,0.474,0.854,0.357,23,47,1
2021-05-16,Pistons,Heat,2020,107,0.465,0.727,0.314,26,33,120,0.56,0.65,0.382,32,39,0
2021-05-16,Bulls,Bucks,2020,118,0.517,0.737,0.438,23,45,112,0.422,0.75,0.324,14,41,1
2021-05-16,Timberwolves,Mavericks,2020,136,0.544,0.84,0.425,35,38,121,0.484,0.85,0.421,32,38,1
2021-05-16,Pelicans,Lakers,2020,98,0.474,0.714,0.36,26,47,110,0.469,0.6,0.314,30,42,0
2021-05-16,Thunder,Clippers,2020,117,0.532,0.563,0.308,20,54,112,0.425,0.8,0.233,17,44,1
2021-05-16,Trail Blazers,Nuggets,2020,132,0.529,0.846,0.419,24,51,116,0.449,0.933,0.378,20,36,1
2021-05-16,Kings,Jazz,2020,99,0.467,0.6,0.3,24,39,121,0.477,0.84,0.462,28,50,0
2021-05-15,Nets,Bulls,2020,105,0.471,0.6,0.412,26,52,91,0.347,0.706,0.268,24,52,1
2021-05-15,Pacers,Lakers,2020,115,0.517,0.737,0.273,28,37,122,0.477,0.806,0.379,25,45,0
2021-05-15,Knicks,Hornets,2020,118,0.511,0.8,0.432,29,50,109,0.382,0.75,0.265,28,51,1
2021-05-15,Timberwolves,Celtics,2020,108,0.411,0.735,0.135,22,51,124,0.484,0.778,0.429,27,44,0
2021-05-15,Spurs,Suns,2020,103,0.443,0.875,0.154,23,41,140,0.553,0.955,0.455,32,47,0
2021-05-15,Bucks,Heat,2020,122,0.535,0.708,0.371,29,48,108,0.417,0.75,0.449,25,38,1
2021-05-14,Wizards,Cavaliers,2020,120,0.461,0.838,0.28,23,47,105,0.464,0.81,0.278,24,44,1
2021-05-14,Pistons,Nuggets,2020,91,0.41,0.739,0.162,21,41,104,0.488,0.786,0.281,29,49,0
2021-05-14,76ers,Magic,2020,122,0.473,0.947,0.471,35,46,97,0.398,0.75,0.333,21,44,1
2021-05-14,Thunder,Jazz,2020,93,0.429,0.938,0.316,13,45,109,0.43,0.762,0.333,23,53,0
2021-05-14,Grizzlies,Kings,2020,107,0.44,0.629,0.333,23,49,106,0.385,0.815,0.238,21,56,1
2021-05-14,Mavericks,Raptors,2020,114,0.433,0.905,0.405,27,42,110,0.494,0.765,0.342,19,44,1
2021-05-14,Rockets,Clippers,2020,122,0.535,0.727,0.378,30,41,115,0.484,0.933,0.314,29,35,1
2021-05-14,Warriors,Pelicans,2020,125,0.483,0.8,0.436,29,46,122,0.465,0.679,0.407,21,51,1
2021-05-13,Hornets,Clippers,2020,90,0.393,0.789,0.273,24,35,113,0.533,0.75,0.467,28,44,0
2021-05-13,Pacers,Bucks,2020,133,0.455,0.8,0.488,34,40,142,0.574,0.742,0.367,34,51,0
2021-05-13,Knicks,Spurs,2020,102,0.407,1,0.4,23,48,98,0.418,0.842,0.286,22,47,1
2021-05-13,Hawks,Magic,2020,116,0.436,0.833,0.389,19,49,93,0.383,0.667,0.306,24,51,1
2021-05-13,Heat,76ers,2020,106,0.506,1,0.371,26,47,94,0.462,0.75,0.28,20,30,1
2021-05-13,Grizzlies,Kings,2020,116,0.5,0.833,0.333,30,48,110,0.438,0.643,0.415,33,35,1
2021-05-13,Bulls,Raptors,2020,114,0.542,0.7,0.472,31,51,102,0.444,0.556,0.333,24,32,1
2021-05-13,Timberwolves,Nuggets,2020,103,0.425,0.594,0.39,20,43,114,0.479,0.909,0.333,30,53,0
2021-05-13,Suns,Trail Blazers,2020,118,0.466,0.885,0.406,22,42,117,0.543,0.778,0.455,23,33,1
2021-05-12,Hawks,Wizards,2020,120,0.512,0.786,0.303,22,51,116,0.446,0.842,0.345,29,42,1
2021-05-12,Nets,Spurs,2020,128,0.608,0.741,0.429,33,43,116,0.426,0.815,0.258,21,46,1
2021-05-12,Cavaliers,Celtics,2020,102,0.45,0.815,0.333,27,55,94,0.356,0.714,0.293,14,46,1
2021-05-12,Mavericks,Pelicans,2020,125,0.49,0.8,0.333,23,48,107,0.414,0.737,0.25,18,44,1
2021-05-12,Jazz,Trail Blazers,2020,98,0.412,0.762,0.3,15,53,105,0.44,0.706,0.406,17,39,0
2021-05-12,Lakers,Rockets,2020,124,0.571,0.591,0.35,28,41,122,0.506,0.667,0.429,33,41,1
2021-05-11,Hornets,Nuggets,2020,112,0.462,0.85,0.282,30,49,117,0.494,0.846,0.394,26,38,0
2021-05-11,Pistons,Timberwolves,2020,100,0.467,0.769,0.435,21,46,119,0.459,0.714,0.292,30,44,0
2021-05-11,Celtics,Heat,2020,121,0.523,0.647,0.486,31,32,129,0.593,0.773,0.533,25,43,0
2021-05-11,Raptors,Clippers,2020,96,0.407,0.842,0.27,21,35,115,0.5,1,0.344,25,49,0
2021-05-11,Pacers,76ers,2020,103,0.446,0.938,0.341,28,45,94,0.437,0.714,0.308,23,35,1
2021-05-11,Bulls,Nets,2020,107,0.406,0.786,0.409,21,45,115,0.472,0.76,0.364,32,51,0
2021-05-11,Grizzlies,Mavericks,2020,133,0.573,0.938,0.485,32,44,104,0.42,0.947,0.316,23,35,1
2021-05-11,Bucks,Magic,2020,114,0.426,0.741,0.242,16,63,102,0.415,0.7,0.333,18,52,1
2021-05-11,Warriors,Suns,2020,122,0.495,0.85,0.275,33,40,116,0.519,0.9,0.432,26,36,1
2021-05-11,Kings,Thunder,2020,122,0.512,0.789,0.487,28,40,106,0.464,0.679,0.391,22,45,1
2021-05-11,Lakers,Knicks,2020,101,0.416,0.789,0.429,31,53,99,0.391,0.913,0.345,19,41,1
2021-05-10,Hawks,Wizards,2020,125,0.479,0.885,0.333,23,55,124,0.51,0.818,0.5,28,42,1
2021-05-10,Cavaliers,Pacers,2020,102,0.355,0.767,0.333,21,50,111,0.5,0.75,0.407,32,47,0
2021-05-10,Grizzlies,Pelicans,2020,115,0.495,0.593,0.3,33,49,110,0.443,0.667,0.435,29,50,1
2021-05-10,Spurs,Bucks,2020,146,0.596,0.81,0.586,27,46,125,0.5,0.783,0.317,26,34,1
2021-05-10,Warriors,Jazz,2020,119,0.466,0.92,0.333,26,41,116,0.451,0.875,0.295,14,48,1
2021-05-10,Trail Blazers,Rockets,2020,140,0.511,0.8,0.45,30,47,129,0.494,0.964,0.474,30,44,1
2021-05-09,Celtics,Heat,2020,124,0.542,0.8,0.368,29,34,130,0.573,0.909,0.457,30,35,0
2021-05-09,Clippers,Knicks,2020,100,0.43,0.875,0.343,24,43,106,0.467,1,0.406,25,45,0
2021-05-09,Hornets,Pelicans,2020,110,0.442,0.722,0.351,22,46,112,0.469,0.455,0.324,26,51,0
2021-05-09,Cavaliers,Mavericks,2020,97,0.384,0.645,0.355,18,38,124,0.538,0.818,0.385,33,42,0
2021-05-09,Magic,Timberwolves,2020,96,0.396,0.682,0.25,20,45,128,0.485,0.75,0.356,30,57,0
2021-05-09,Pistons,Bulls,2020,96,0.456,0.591,0.407,22,37,108,0.512,0.714,0.375,27,43,0
2021-05-09,Lakers,Suns,2020,123,0.488,0.78,0.433,24,41,110,0.534,0.84,0.44,23,32,1
2021-05-09,Kings,Thunder,2020,126,0.529,0.833,0.444,30,51,98,0.391,0.655,0.297,23,38,1
2021-05-08,Pacers,Wizards,2020,132,0.481,0.833,0.241,33,49,133,0.445,0.867,0.281,26,60,0
2021-05-08,76ers,Pistons,2020,118,0.488,0.871,0.3,22,44,104,0.488,0.688,0.324,22,44,1
2021-05-08,Raptors,Grizzlies,2020,99,0.383,0.708,0.313,18,46,109,0.447,0.731,0.326,24,56,0
2021-05-08,Nuggets,Nets,2020,119,0.457,0.913,0.341,21,33,125,0.621,0.818,0.516,27,35,0
2021-05-08,Jazz,Rockets,2020,124,0.529,0.905,0.395,28,49,116,0.439,0.706,0.353,25,40,1
2021-05-08,Warriors,Thunder,2020,136,0.58,0.833,0.5,31,46,97,0.404,0.6,0.243,21,41,1
2021-05-08,Trail Blazers,Spurs,2020,124,0.464,0.733,0.353,24,63,102,0.398,0.87,0.267,17,40,1
2021-05-07,76ers,Pelicans,2020,109,0.447,0.818,0.429,27,51,107,0.406,0.727,0.25,26,52,1
2021-05-07,Bulls,Celtics,2020,121,0.434,0.944,0.45,26,52,99,0.407,0.783,0.282,19,47,1
2021-05-07,Hornets,Magic,2020,122,0.494,0.758,0.273,28,51,112,0.418,0.75,0.3,19,47,1
2021-05-07,Heat,Timberwolves,2020,121,0.506,0.741,0.406,27,37,112,0.482,0.667,0.27,27,41,1
2021-05-07,Bucks,Rockets,2020,141,0.537,0.87,0.413,30,53,133,0.5,0.667,0.472,36,37,1
2021-05-07,Mavericks,Cavaliers,2020,110,0.494,0.818,0.313,21,45,90,0.386,0.769,0.207,17,43,1
2021-05-07,Jazz,Nuggets,2020,127,0.483,0.87,0.457,27,38,120,0.518,0.85,0.447,31,38,1
2021-05-07,Suns,Knicks,2020,128,0.467,0.96,0.439,26,45,105,0.452,0.783,0.344,24,41,1
2021-05-07,Trail Blazers,Lakers,2020,106,0.42,0.952,0.324,22,44,101,0.416,0.727,0.367,19,49,1
